datetime	lat	long	alt	vel_x	vel_y	vel_z	acc_x	elevation	source	location	vehicle	device	freq	sig_strength	sig_strength_Dbm		
16:08.5	33.14964218	-116.6582058	2.153686523	1.680540681	-2.012959957	0.00370461		2.153686523	1	2	0	0	470.309	-17.276604	-65.37401362		
16:11.2	33.1460228	-116.6409476	1.236938477	-0.012761796	0.002619988	-0.020126721		1.236938477	2	3	0	0	470.309	-16.670223	-64.76399434		
16:13.6	33.1460228	-116.6409476	1.236938477	-0.012761796	0.002619988	-0.020126721		1.236938477	2	3	0	0	470.309	-19.260048	-67.36935829		
16:16.0	33.1460228	-116.6409476	1.236938477	-0.012761796	0.002619988	-0.020126721		1.236938477	2	3	0	0	470.309	-16.102394	-64.19275836		
16:18.5	33.1460228	-116.6409476	1.236938477	-0.012761796	0.002619988	-0.020126721		1.236938477	2	3	0	0	470.309	-18.675447	-66.78124968		
16:20.9	33.1460228	-116.6409476	1.236938477	-0.012761796	0.002619988	-0.020126721		1.236938477	2	3	0	0	470.309	-20.727604	-68.84571962		
16:23.3	33.1460228	-116.6409476	1.236938477	-0.012761796	0.002619988	-0.020126721		1.236938477	2	3	0	0	470.309	-21.331461	-69.45319977		
16:25.7	33.1460228	-116.6409476	1.236938477	-0.012761796	0.002619988	-0.020126721		1.236938477	2	3	0	0	470.309	-21.479437	-69.60206362		
16:28.1	33.1460228	-116.6409476	1.236938477	-0.012761796	0.002619988	-0.020126721		1.236938477	2	3	0	0	470.309	-18.566675	-66.67182505		
16:30.5	33.1460228	-116.6409476	1.236938477	-0.012761796	0.002619988	-0.020126721		1.236938477	2	3	0	0	470.309	-17.826807	-65.92751784		
16:32.9	33.1460228	-116.6409476	1.236938477	-0.012761796	0.002619988	-0.020126721		1.236938477	2	3	0	0	470.309	-21.968107	-71.13891922		
16:35.3	33.1460228	-116.6409476	1.236938477	-0.012761796	0.002619988	-0.020126721		1.236938477	2	3	0	0	470.309	-22.724638	-71.85459755		
16:37.7	33.1460228	-116.6409476	1.236938477	-0.012761796	0.002619988	-0.020126721		1.236938477	2	3	0	0	470.309	-21.46734	-69.58989404		
16:40.1	33.1460228	-116.6409476	1.236938477	-0.012761796	0.002619988	-0.020126721		1.236938477	2	3	0	0	470.309	-22.741741	-71.87077699		
16:42.5	33.1460228	-116.6409476	1.236938477	-0.012761796	0.002619988	-0.020126721		1.236938477	2	3	0	0	470.309	-20.351131	-68.46698779		
16:44.9	33.1460228	-116.6409476	1.236938477	-0.012761796	0.002619988	-0.020126721		1.236938477	2	3	0	0	470.309	-18.273434	-66.3768246		
16:47.4	33.1460228	-116.6409476	1.236938477	-0.012761796	0.002619988	-0.020126721		1.236938477	2	3	0	0	470.309	-16.449688	-64.54213613		
16:49.8	33.1460228	-116.6409476	1.236938477	-0.012761796	0.002619988	-0.020126721		1.236938477	2	3	0	0	470.309	-20.394283	-68.5103987		
16:52.1	33.1460228	-116.6409476	1.236938477	-0.012761796	0.002619988	-0.020126721		1.236938477	2	3	0	0	470.309	-21.146875	-69.26750625		
16:54.6	33.1460228	-116.6409476	1.236938477	-0.012761796	0.002619988	-0.020126721		1.236938477	2	3	0	0	470.309	-20.972521	-69.09210613		
16:57.0	33.1460228	-116.6409476	1.236938477	-0.012761796	0.002619988	-0.020126721		1.236938477	2	3	0	0	470.309	-21.050301	-69.17035281		
16:59.4	33.1460228	-116.6409476	1.236938477	-0.012761796	0.002619988	-0.020126721		1.236938477	2	3	0	0	470.309	-20.929722	-69.04905033		
17:01.8	33.1460228	-116.6409476	1.242797852	0.002327092	0.00306362	-0.017122839		1.242797852	2	3	0	0	470.309	-18.912136	-67.01935882		
17:04.2	33.1460228	-116.6409476	1.240356445	0.002306494	-0.000305512	-0.017736783		1.240356445	2	3	0	0	470.309	-20.246552	-68.36178131		
17:06.7	33.14602279	-116.6409476	1.239379883	-0.006122615	0.009933992	-0.028471828		1.239379883	2	3	0	0	470.309	-19.861704	-67.97462422		
17:09.1	33.1460232	-116.6409464	2.044189453	0.03424507	0.049112387	0.665815651		2.044189453	2	3	0	0	470.309	-15.343682	-63.42949409		
17:11.5	33.14602473	-116.6409452	3.976318359	-0.099151134	-0.120967008	0.842348397		3.976318359	2	3	0	0	470.309	-16.717192	-64.81124515		
17:13.9	33.14602075	-116.6409467	7.022705078	0.102507867	0.147720292	1.164112806		7.022705078	2	3	0	0	470.309	-19.402004	-67.51216602		
17:16.3	33.14602533	-116.6409443	12.65234375	-0.087591708	-0.08253891	2.873915434		12.65234375	2	3	0	0	470.309	-20.103458	-68.21782875		
17:18.7	33.14602168	-116.6409441	20.63903809	0.168788001	0.141179636	3.115773916		20.63903809	2	3	0	0	470.309	-20.712698	-68.83072419		
17:21.2	33.1460237	-116.6409438	28.05737305	-0.179411784	-0.144654468	2.764607191		28.05737305	2	3	0	0	470.309	-18.510328	-66.61513997		
17:23.6	33.14602295	-116.6409452	35.30371094	-0.091008544	0.02298826	2.777813673		35.30371094	2	3	0	0	470.309	-18.992025	-67.09972715		
17:26.0	33.14602307	-116.6409452	43.32067871	0.018134635	0.082021371	3.522181034		43.32067871	2	3	0	0	470.309	-17.346058	-65.44388435		
17:28.4	33.14602253	-116.6409412	49.47167969	-0.093297236	-0.035861075	0.436041057		49.47167969	2	3	0	0	470.309	-18.967213	-67.07476628		
17:30.9	33.14605214	-116.6409419	49.59399414	0.392348558	0.14137359	0.10165552		49.59399414	2	3	0	0	470.309	-19.364923	-67.47486254		
17:33.2	33.14612921	-116.6409461	49.14208984	8.583204269	-0.78496182	0.082088679		49.14208984	2	3	0	0	470.309	-18.023918	-66.12581151		
17:35.7	33.14639173	-116.6409827	49.32885742	14.80270576	-2.518073559	0.116159625		49.32885742	2	3	0	0	470.309	-16.720892	-64.81496735		
17:38.2	33.14675116	-116.6410616	48.66564941	16.7628231	-3.947156429	0.477643996		48.66564941	2	3	0	0	470.309	-17.987299	-66.08897279		
17:40.6	33.14712573	-116.6411726	49.14807129	16.56249619	-3.983414888	0.134973124		49.14807129	2	3	0	0	470.309	-14.022899	-62.10078639		
17:43.0	33.14749126	-116.6412767	51.68786621	17.12158203	-2.866691589	2.899775982		51.68786621	2	3	0	0	470.309	-18.112949	-66.21537669		
17:45.5	33.14785784	-116.6412899	55.87268066	15.78070164	1.582116246	1.368089318		55.87268066	2	3	0	0	470.309	-16.591061	-64.68435737		
17:47.9	33.14814812	-116.6411762	62.21618652	12.00569725	6.398957729	0.3708345		62.21618652	2	3	0	0	470.309	-17.802437	-65.90300162		
17:50.4	33.14831885	-116.6410942	62.47155762	2.432152987	1.13587141	0.452852309		62.47155762	2	3	0	0	470.309	-19.589022	-67.70030613		
17:52.9	33.14835676	-116.6410829	62.43286133	5.11908865	1.47339046	0.082511917		62.43286133	2	3	0	0	470.309	-18.271334	-66.374712		
17:55.3	33.14853929	-116.6410545	62.85241699	11.11946869	-1.214312196	0.143434539		62.85241699	2	3	0	0	470.309	-17.968121	-66.06967973		
17:57.8	33.14882745	-116.6411131	65.98266602	12.491992	-4.152312279	1.78846395		65.98266602	2	3	0	0	470.309	-18.858997	-66.96590098		
18:00.3	33.14900133	-116.6412198	72.72106934	2.471288681	-2.550457239	2.803703308		72.72106934	2	3	0	0	470.309	-20.314983	-68.4306229		
18:02.7	33.14899479	-116.6413147	76.49145508	-3.299459934	-6.882194042	1.729909897		76.49145508	2	3	0	0	470.309	-17.745451	-65.84567371		
18:05.1	33.1489154	-116.6415513	78.7121582	-4.483099937	-10.52263355	0.333719999		78.7121582	2	3	0	0	470.309	-14.08931	-62.16759586		
18:07.5	33.14882599	-116.641795	81.16625977	-3.822444916	-8.442095757	0.767153084		81.16625977	2	3	0	0	470.309	-16.395454	-64.48757672		
18:09.9	33.14873453	-116.6420441	81.06506348	-4.489508629	-11.53560543	-0.012314439		81.06506348	2	3	0	0	470.309	-15.067985	-63.15214291		
18:12.3	33.14863547	-116.6423495	81.66711426	-4.574274063	-12.31829929	-0.550532877		81.66711426	2	3	0	0	470.309	-14.991574	-63.07527344		
18:14.7	33.14854197	-116.6426397	82.32995605	-4.223755836	-10.55991268	0.171342894		82.32995605	2	3	0	0	470.309	-17.741022	-65.84121813		
18:17.1	33.14845148	-116.6429185	82.95263672	-4.35801506	-11.66224003	-0.084679484		82.95263672	2	3	0	0	470.309	-18.320915	-66.42459049		
18:19.5	33.14836512	-116.643215	82.85644531	-4.306958199	-11.82898712	-0.115751572		82.85644531	2	3	0	0	470.309	-15.769081	-63.85744549		
18:21.9	33.14827321	-116.6435193	82.73181152	-4.350040436	-11.78586388	0.074694484		82.73181152	2	3	0	0	470.309	-17.257158	-65.35445095		
18:24.3	33.14819024	-116.6438215	82.80151367	-3.162072659	-11.90406704	0.094689392		82.80151367	2	3	0	0	470.309	-15.078268	-63.16248761		
18:26.7	33.14811889	-116.6441254	82.57092285	-4.037995815	-12.49165058	0.122623831		82.57092285	2	3	0	0	470.309	-15.32912	-63.41484472		
18:29.1	33.14802538	-116.6444613	83.15942383	-4.847249031	-13.25421238	0.212750286		83.15942383	2	3	0	0	470.309	-14.920118	-63.00338871		
18:31.5	33.14792006	-116.6448031	82.8762207	-4.834313869	-13.66610241	0.238118768		82.8762207	2	3	0	0	470.309	-17.975084	-66.0766845		
18:34.0	33.14781802	-116.6451299	82.50512695	-4.567331791	-12.52414608	-0.017775238		82.50512695	2	3	0	0	470.309	-15.742057	-63.83025934		
18:36.4	33.14772247	-116.6454354	82.49108887	-4.191627979	-10.97669792	0.251624107		82.49108887	2	3	0	0	470.309	-14.180817	-62.2596519		
18:38.8	33.14762882	-116.6457089	82.87353516	-6.009150982	-10.45724583	0.598627627		82.87353516	2	3	0	0	470.309	-17.258972	-65.35627583		
18:41.2	33.14754101	-116.6459892	83.87414551	-2.593799591	-10.91876793	-0.311468601		83.87414551	2	3	0	0	470.309	-17.035852	-65.13181711		
18:43.6	33.14745963	-116.6462709	83.22497559	-4.192240238	-10.54470634	-0.654275		83.22497559	2	3	0	0	470.309	-15.498289	-63.58502873		
18:46.0	33.14736197	-116.6465478	82.50732422	-4.71285677	-11.63235188	-0.021869831		82.50732422	2	3	0	0	470.309	-14.042309	-62.12031285		
18:48.4	33.14725886	-116.6468452	82.95141602	-4.830187798	-11.95980549	0.034010381		82.95141602	2	3	0	0	470.309	-13.315081	-61.38872149		
18:50.9	33.14715848	-116.6471493	83.39941406	-4.569720745	-12.08728027	0.113999248		83.39941406	2	3	0	0	470.309	-13.594619	-61.66993671		
18:53.3	33.14706659	-116.6474461	82.72497559	-4.257107735	-11.75872135	-0.170677036		82.72497559	2	3	0	0	470.309	-15.364215	-63.45015029		
18:55.7	33.14699036	-116.6477053	82.52502441	-1.643837571	-5.148038864	1.109100819		82.52502441	2	3	0	0	470.309	-18.194347	-66.29726308		
18:58.1	33.14691582	-116.6477252	83.90808105	-7.744171619	2.17498827	-0.635433853		83.90808105	2	3	0	0	470.309	-16.947414	-65.04284848		
19:00.5	33.14667169	-116.6476161	82.9440918	-13.94173241	5.722936153	-0.215065613		82.9440918	2	3	0	0	470.309	-14.572502	-62.65368701		
19:02.9	33.14633404	-116.6474334	82.53857422	-16.66213608	8.208842278	0.182271913		82.53857422	2	3	0	0	470.309	-12.973095	-61.04468357		
19:05.2	33.14596399	-116.6472209	82.83483887	-17.63244247	8.029269218	-0.007848403		82.83483887	2	3	0	0	470.309	-16.171358	-64.26213615		
19:07.6	33.14557597	-116.6470157	82.42248535	-18.82345581	7.941600323	-0.003717272		82.42248535	2	3	0	0	470.309	-15.321839	-63.40752003		
19:10.0	33.14516296	-116.6468051	82.52575684	-19.42182732	7.984633923	-0.01721832		82.52575684	2	3	0	0	470.309	-13.918036	-61.99529422		
19:12.4	33.14474893	-116.6466096	82.2902832	-16.51098251	5.814665318	1.026058316		82.2902832	2	3	0	0	470.309	-16.511505	-64.60432403		
19:14.8	33.14453113	-116.6464534	84.11071777	-3.570030689	8.147265434	-0.159351036		84.11071777	2	3	0	0	470.309	-14.605157	-62.68653794		
19:17.3	33.14454366	-116.6461559	83.22009277	3.602885246	13.89505386	-0.223781362		83.22009277	2	3	0	0	470.309	-13.496391	-61.57111935		
19:19.7	33.14465611	-116.6457501	83.06567383	6.176609993	16.65919876	-0.238903269		83.06567383	2	3	0	0	470.309	-17.674929	-65.77472857		
19:22.2	33.14480514	-116.6452848	82.79663086	6.800565243	18.1378727	-0.073092401		82.79663086	2	3	0	0	470.309	-17.105022	-65.20140213		
19:24.6	33.14495462	-116.6448107	82.93005371	6.986452579	18.41461182	0.041137256		82.93005371	2	3	0	0	470.309	-16.405893	-64.49807836		
19:27.0	33.14510235	-116.6443363	83.0748291	6.731951237	18.3626976	0.024924656		83.0748291	2	3	0	0	470.309	-18.66127	-66.76698762		
19:29.3	33.14524493	-116.6438793	83.06811523	6.37383604	17.06085205	-0.112693876		83.06811523	2	3	0	0	470.309	-16.848763	-64.94360558		
19:30.0	33.14528419	-116.6437553	82.91540527	6.26640892	16.74701309	-0.067539886		82.91540527	2	3	0	0	566.309	-27.939455	-76.78781443		
19:31.7	33.14537638	-116.6434587	82.74255371	5.840791225	15.90272617	0.010389627		82.74255371	2	3	0	0	470.309	-14.361898	-62.44181939		
19:34.1	33.14548701	-116.6430985	82.67163086	3.145077705	9.365169525	0.218932733		82.67163086	2	3	0	0	470.309	-18.462957	-66.56748474		
19:36.5	33.14552501	-116.6429705	82.70556641	0.340380579	0.767776549	0.063827872		82.70556641	2	3	0	0	470.309	-17.132999	-65.22954699		
19:38.9	33.14552729	-116.6429686	82.83605957	-0.092466518	-0.200855911	0.022105638		82.83605957	2	3	0	0	470.309	-14.298289	-62.37782873		
19:41.3	33.14553188	-116.6429417	83.01818848	1.054314137	3.610224485	0.244252339		83.01818848	2	3	0	0	470.309	-16.535151	-64.62811191		
19:43.7	33.14557815	-116.6427586	82.33581543	3.373007059	9.911216736	0.159160614		82.33581543	2	3	0	0	470.309	-16.782393	-64.87683736		
19:46.1	33.14565803	-116.6424796	83.00097656	4.003098488	11.38136768	0.096629433		83.00097656	2	3	0	0	470.309	-19.421009	-67.53128505		
19:48.5	33.14574276	-116.6421979	83.01708984	3.063573122	8.923794746	0.078846589		83.01708984	2	3	0	0	470.309	-15.876456	-63.96546474		
19:50.9	33.14578919	-116.6420702	83.12963867	1.374373913	2.707630634	-0.263267219		83.12963867	2	3	0	0	470.309	-15.536926	-63.62389756		
19:53.3	33.14581548	-116.642015	82.63903809	0.856864929	2.052646875	0.017275408		82.63903809	2	3	0	0	470.309	-16.92486	-65.02015916		
19:55.7	33.14584053	-116.6419348	82.84204102	1.610182762	4.836283684	-0.143260062		82.84204102	2	3	0	0	470.309	-15.126279	-63.21078667		
19:58.1	33.14589294	-116.6417478	82.06262207	3.128168821	9.090122223	0.258340627		82.06262207	2	3	0	0	470.309	-17.85384	-65.95471304		
20:00.5	33.1459691	-116.6414761	83.08813477	3.996944427	11.95360756	-0.023735033		83.08813477	2	3	0	0	470.309	-15.599445	-63.68679167		
20:02.9	33.14606645	-116.6411362	82.60668945	4.838199139	14.09762764	0.018702324		82.60668945	2	3	0	0	470.309	-14.779747	-62.86217548		
20:05.3	33.14617802	-116.6407584	82.83361816	5.119368076	14.7374239	0.054570582		82.83361816	2	3	0	0	470.309	-17.628077	-65.72759546		
20:07.7	33.14627514	-116.6404286	83.45837402	2.771280766	8.44066143	-0.244707942		83.45837402	2	3	0	0	470.309	-16.284327	-64.37578296		
20:10.1	33.14631646	-116.6403113	83.28125	1.432947636	3.352881432	-0.087957583		83.28125	2	3	0	0	470.309	-14.804266	-62.8868416		
20:12.5	33.14632756	-116.6402826	82.86096191	0.040389739	0.100395583	0.075491391		82.86096191	2	3	0	0	470.309	-16.36277	-64.45469662		
20:15.0	33.14632732	-116.6402825	82.93103027	0.007163647	-0.138941541	0.069230877		82.93103027	2	3	0	0	470.309	-18.25787	-66.36116722		
20:17.4	33.1463255	-116.6402827	82.91662598	0.223248601	-0.233356386	0.105538458		82.91662598	2	3	0	0	470.309	-17.642496	-65.74210098		
20:19.8	33.14632977	-116.6402831	83.18908691	-0.183758363	0.139107525	-0.255023569		83.18908691	2	3	0	0	470.309	-15.994894	-64.08461336		
20:22.2	33.14634128	-116.6402914	82.66687012	2.045337439	-1.296769857	0.059792388		82.66687012	2	3	0	0	470.309	-16.330915	-64.42265049		
20:24.6	33.1464248	-116.6403442	82.69946289	5.379914761	-3.065312624	-0.047763988		82.69946289	2	3	0	0	470.309	-16.153013	-64.24368108		
20:27.1	33.14645367	-116.6403647	83.26391602	-1.075703502	0.691208243	-0.38965717		83.26391602	2	3	0	0	470.309	-18.886978	-66.99404987		
20:29.5	33.14640505	-116.6403229	82.79675293	-3.412676811	2.078642368	-0.086548939		82.79675293	2	3	0	0	470.309	-19.282688	-67.39213413		
20:31.9	33.14630733	-116.6402492	82.44006348	-5.638861179	3.171283245	0.06443204		82.44006348	2	3	0	0	470.309	-17.842672	-65.94347803		
20:34.3	33.14617225	-116.6401576	82.61193848	-6.832883835	3.852669239	0.151293591		82.61193848	2	3	0	0	470.309	-17.043468	-65.13947881		
20:36.8	33.1460344	-116.6400541	83.07092285	-5.735231876	3.563119173	-0.034656625		83.07092285	2	3	0	0	470.309	-15.046136	-63.13016282		
20:39.2	33.14588649	-116.6399741	83.0144043	-8.551102638	1.069315434	-0.367630154		83.0144043	2	3	0	0	470.309	-15.01964	-63.10350784		
20:41.6	33.14568922	-116.6399623	82.7767334	-7.631634235	1.283875465	0.330846071		82.7767334	2	3	0	0	470.309	-15.786336	-63.87480402		
20:44.0	33.14551317	-116.6398638	82.62402344	-9.056071281	5.578561783	-0.092811592		82.62402344	2	3	0	0	470.309	-18.550184	-66.6552351		
20:46.4	33.14529923	-116.6396873	82.81225586	-10.56901646	7.617436409	-0.065549769		82.81225586	2	3	0	0	470.309	-14.212823	-62.29184994		
20:48.8	33.14507121	-116.6394832	82.85644531	-8.622122765	6.51813221	0.147742689		82.85644531	2	3	0	0	470.309	-15.826906	-63.91561744		
20:51.2	33.14494882	-116.6393535	82.82531738	-5.578558922	4.417416096	-0.214212134		82.82531738	2	3	0	0	470.309	-18.123325	-66.22581495		
20:53.7	33.1448374	-116.6392502	82.86767578	-2.879807949	2.630335093	0.114352733		82.86767578	2	3	0	0	470.309	-11.964084	-60.0296185		
20:56.1	33.14482485	-116.6392299	82.40148926	0.138423041	-0.150454104	0.207694918		82.40148926	2	3	0	0	470.309	-17.533976	-65.63292986		
20:58.5	33.14483071	-116.6392289	82.03820801	-0.201498896	-0.147004083	0.313916206		82.03820801	2	3	0	0	470.309	-18.166826	-66.26957696		
21:00.9	33.144828	-116.6392211	82.69799805	1.385870814	1.584356308	0.244210109		82.69799805	2	3	0	0	470.309	-16.854876	-64.94975526		
21:03.3	33.14483334	-116.6392081	82.89135742	0.16124551	-0.18582426	-0.049197584		82.89135742	2	3	0	0	470.309	-17.132441	-65.22898565		
21:05.7	33.14482868	-116.6392078	83.07043457	0.230853483	-0.171972811	0.020723617		83.07043457	2	3	0	0	470.309	-18.48941	-66.59409646		
21:08.1	33.14483047	-116.6392137	82.63916016	0.249157056	0.223176882	-0.43437624		82.63916016	2	3	0	0	470.309	-14.250685	-62.32993911		
21:10.5	33.14483302	-116.6392115	82.5715332	-0.095290907	-0.082101643	-0.095658973		82.5715332	2	3	0	0	470.309	-19.055845	-67.16393007		
21:12.9	33.14480271	-116.6393159	82.54382324	-2.726767302	-6.682342052	-0.152401909		82.54382324	2	3	0	0	470.309	-13.397831	-61.47196799		
21:15.4	33.1447276	-116.6395372	82.26464844	-4.20915699	-9.529072762	0.126930937		82.26464844	2	3	0	0	470.309	-15.011711	-63.09553127		
21:17.8	33.14463252	-116.6398018	81.91674805	-4.857626915	-10.56550312	0.166051373		81.91674805	2	3	0	0	470.309	-15.013347	-63.09717708		
21:20.2	33.14452022	-116.640086	82.04528809	-5.335834503	-10.87353516	0.340546668		82.04528809	2	3	0	0	470.309	-15.841858	-63.93065915		
21:22.6	33.14440405	-116.6403714	82.20581055	-5.407819271	-10.71282768	0.13286446		82.20581055	2	3	0	0	470.309	-17.397301	-65.49543481		
21:25.0	33.14429327	-116.640659	82.10595703	-5.252137184	-11.20525932	-0.635072708		82.10595703	2	3	0	0	470.309	-13.292359	-61.36586315		
21:27.4	33.14418251	-116.6409486	81.80615234	-5.219482899	-11.21341133	-0.993149698		81.80615234	2	3	0	0	470.309	-15.68619	-63.77405714		
21:29.8	33.1440818	-116.6412162	82.10412598	-4.658522606	-9.139216423	-0.825924218		82.10412598	2	3	0	0	470.309	-15.140856	-63.22545114		
21:32.2	33.14398822	-116.6414619	82.84106445	-4.423065186	-9.800948143	-0.203086197		82.84106445	2	3	0	0	470.309	-16.381819	-64.47385991		
21:34.6	33.14390144	-116.6417159	82.76391602	-4.092476368	-9.163179398	-1.129035592		82.76391602	2	3	0	0	470.309	-16.159042	-64.24974625		
21:37.0	33.14381397	-116.6419366	82.52282715	-4.16042614	-8.406208038	-0.132849738		82.52282715	2	3	0	0	470.309	-14.289212	-62.36869727		
21:39.4	33.14373122	-116.6421735	82.24279785	-3.853346109	-9.716479301	0.316762298		82.24279785	2	3	0	0	470.309	-18.793533	-66.9000442		
21:41.8	33.14365163	-116.6424343	82.74914551	-3.952792883	-10.00239849	0.649686754		82.74914551	2	3	0	0	470.309	-12.557539	-60.62663423		
21:44.2	33.14355737	-116.6427148	82.94543457	-5.14921999	-11.44538689	0.518798709		82.94543457	2	3	0	0	470.309	-17.406603	-65.50479262		
21:46.6	33.14344868	-116.6430116	83.01904297	-5.234016418	-10.77552414	0.138302431		83.01904297	2	3	0	0	470.309	-15.506873	-63.59366424		
21:49.0	33.14333317	-116.6432878	82.41113281	-5.091471672	-10.45600891	1.171043515		82.41113281	2	3	0	0	470.309	-12.795579	-60.86610247		
21:51.4	33.14324598	-116.6434935	82.41955566	-1.465110421	-2.26102972	0.651935101		82.41955566	2	3	0	0	470.309	-18.35025	-66.4541015		
21:53.8	33.1432466	-116.6435043	83.69018555	0.124177091	0.222018078	-0.213210613		83.69018555	2	3	0	0	470.309	-16.832504	-64.92724902		
21:56.2	33.1432465	-116.6435026	83.70263672	-0.312408268	0.199657977	-0.247375011		83.70263672	2	3	0	0	470.309	-18.975054	-67.08265432		
21:58.6	33.14324639	-116.6435063	83.77758789	-0.510645986	-0.850210905	-0.384349465		83.77758789	2	3	0	0	470.309	-16.111288	-64.20170573		
22:00.9	33.14320472	-116.6436615	83.55249023	-3.011686563	-8.114414215	-0.721999645		83.55249023	2	3	0	0	470.309	-14.964368	-63.04790421		
22:03.3	33.14318799	-116.6437272	83.90588379	0.067409188	0.060386095	-0.307234287		83.90588379	2	3	0	0	470.309	-16.74634	-64.84056804		
22:05.8	33.14317269	-116.643793	83.67041016	-2.607162476	-6.352843761	-0.470853031		83.67041016	2	3	0	0	470.309	-14.708622	-62.79062373		
22:08.2	33.14310446	-116.6440046	83.39196777	-4.215933323	-9.343185425	-0.319902569		83.39196777	2	3	0	0	470.309	-14.679977	-62.76180686		
22:10.6	33.14300592	-116.6442627	81.39807129	-4.453752041	-9.701562881	-2.039882898		81.39807129	2	3	0	0	470.309	-16.92338	-65.01867028		
22:12.9	33.14292405	-116.644482	82.40930176	-4.199111462	-7.66715765	0.927605748		82.40930176	2	3	0	0	470.309	-15.637289	-63.72486273		
22:15.4	33.14283151	-116.6447081	82.5324707	-4.468701839	-9.045244217	-0.373505622		82.5324707	2	3	0	0	470.309	-17.161938	-65.25865963		
22:17.8	33.14274023	-116.6449543	82.29711914	-4.476617336	-9.727217674	0.156006917		82.29711914	2	3	0	0	470.309	-16.178221	-64.26904033		
22:20.1	33.14264491	-116.6452149	81.82080078	-4.377950191	-9.423278809	1.377086163		81.82080078	2	3	0	0	470.309	-15.232219	-63.31736231		
22:22.5	33.14258787	-116.6453608	83.98486328	-0.070496224	-0.192257822	2.266265631		83.98486328	2	3	0	0	470.309	-18.513443	-66.61827366		
22:24.9	33.14259087	-116.6453599	84.57165527	0.084207326	0.202259496	-0.699998558		84.57165527	2	3	0	0	470.309	-15.775521	-63.86392413		
22:27.3	33.14259491	-116.64536	84.70727539	-0.717492044	0.3848207	-0.100583002		84.70727539	2	3	0	0	470.309	-17.078732	-65.17495439		
22:29.7	33.14258797	-116.6453585	84.24682617	0.09002059	-0.073341943	-0.071739145		84.24682617	2	3	0	0	470.309	-17.371305	-65.46928283		
22:32.2	33.1425724	-116.6453432	85.24865723	0.028733192	0.459917784	-0.508071065		85.24865723	2	3	0	0	470.309	-17.191179	-65.28807607		
22:34.6	33.14253788	-116.645321	85.46643066	-5.457315922	2.638792038	-0.238783553		85.46643066	2	3	0	0	470.309	-17.491003	-65.58969902		
22:37.0	33.14232969	-116.6452192	84.74829102	-13.018857	5.425861359	-0.434777617		84.74829102	2	3	0	0	470.309	-16.728783	-64.8229057		
22:39.4	33.14199877	-116.6450582	84.2376709	-16.83336067	7.204022884	-0.014059965		84.2376709	2	3	0	0	470.309	-15.74186	-63.83006116		
22:41.7	33.14160836	-116.6448617	84.29992676	-18.59485817	8.011860847	-0.268657088		84.29992676	2	3	0	0	470.309	-13.359339	-61.43324503		
22:44.2	33.14118914	-116.6446518	83.92871094	-19.22014236	8.229776382	-0.056186907		83.92871094	2	3	0	0	470.309	-17.066311	-65.16245887		
22:46.5	33.14082147	-116.6444631	83.93786621	-11.66726112	5.624693871	0.438352048		83.93786621	2	3	0	0	470.309	-18.894129	-67.00124377		
22:49.0	33.14068005	-116.6443599	84.5657959	-1.731544495	1.610724926	-0.293462336		84.5657959	2	3	0	0	470.309	-13.612594	-61.68801956		
22:51.4	33.1406855	-116.6442426	85.10217285	2.479562521	8.784356117	-0.147837952		85.10217285	2	3	0	0	470.309	-16.485258	-64.57791955		
22:53.7	33.14080262	-116.6439448	85.03320313	7.922462463	14.11053944	-0.052724805		85.03320313	2	3	0	0	470.309	-17.588469	-65.68774981		
22:56.1	33.14099656	-116.6435335	84.80273438	9.986652374	17.46498108	-0.116535053		84.80273438	2	3	0	0	470.309	-16.235172	-64.32633303		
22:58.5	33.14121967	-116.6430592	84.55651855	10.71159363	19.19648361	-0.068483204		84.55651855	2	3	0	0	470.309	-15.523918	-63.61081151		
23:00.9	33.14145322	-116.6425414	84.39001465	10.76479149	19.78147888	0.314941823		84.39001465	2	3	0	0	470.309	-16.398651	-64.49079291		
23:03.3	33.14168736	-116.6420203	84.73193359	11.51588726	18.62779808	-0.124224111		84.73193359	2	3	0	0	470.309	-13.220298	-61.29336979		
23:05.7	33.14190486	-116.6415384	84.94311523	5.575735569	20.0367527	0.282835156		84.94311523	2	3	0	0	470.309	-17.431574	-65.52991344		
23:08.2	33.14195666	-116.6410094	84.86938477	1.203378677	20.85302925	0.011090769		84.86938477	2	3	0	0	470.309	-17.515896	-65.61474138		
23:10.5	33.14201202	-116.6404775	84.82080078	4.634577751	20.19774818	0.016596386		84.82080078	2	3	0	0	470.309	-16.011106	-64.10092264		
23:12.9	33.14212869	-116.6399374	84.94946289	6.283591747	20.58265495	0.049608909		84.94946289	2	3	0	0	470.309	-18.073122	-66.17531073		
23:15.4	33.1422674	-116.6393982	85.06542969	6.825962543	20.84555054	-0.051880129		85.06542969	2	3	0	0	470.309	-12.417562	-60.48581737		
23:17.8	33.14241467	-116.6388532	85.01953125	6.973558903	20.89279938	0.056927808		85.01953125	2	3	0	0	470.309	-16.835445	-64.93020767		
23:20.2	33.14256364	-116.6383067	84.94384766	7.155025005	21.09856415	0.026190702		84.94384766	2	3	0	0	470.309	-14.704642	-62.78661985		
23:22.6	33.14266849	-116.6379212	85.75622559	2.522654057	9.539723396	-0.369237483		85.75622559	2	3	0	0	470.309	-18.289898	-66.39338739		
